Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C++, regex-redux, 25,25.721679687500000000, 14.891601562500000000, 0.000000000000000000, 3.251342773437500000, 1184, 30.0, 275928
C++, regex-redux, 25,25.575927734375000000, 14.842773437500000000, 0.000000000000000000, 3.238342285156250000, 1177, 30.0, 275944
C++, regex-redux, 25,25.533081054687500000, 14.804382324218750000, 0.000000000000000000, 3.233032226562500000, 1175, 29.0, 275872
C++, regex-redux, 25,25.533996582031250000, 14.830566406250000000, 0.000000000000000000, 3.224304199218750000, 1173, 29.8, 275800
C++, regex-redux, 25,25.532775878906250000, 14.802856445312500000, 0.000000000000000000, 3.220397949218750000, 1176, 28.8, 275804
C++, regex-redux, 25,25.572692871093750000, 14.826965332031250000, 0.000000000000000000, 3.226623535156250000, 1177, 29.5, 275776
C++, regex-redux, 25,25.796386718750000000, 14.913146972656250000, 0.000000000000000000, 3.269531250000000000, 1192, 30.5, 275788
C++, regex-redux, 25,25.603210449218750000, 14.823608398437500000, 0.000000000000000000, 3.241394042968750000, 1180, 30.2, 275952
C++, regex-redux, 25,25.412231445312500000, 14.797912597656250000, 0.000000000000000000, 3.206909179687500000, 1164, 30.5, 276004
C++, regex-redux, 25,25.416564941406250000, 14.743835449218750000, 0.000000000000000000, 3.204345703125000000, 1169, 29.2, 275784
C++, regex-redux, 25,25.733886718750000000, 14.915954589843750000, 0.000000000000000000, 3.254455566406250000, 1184, 30.5, 276024
C++, regex-redux, 25,25.463073730468750000, 14.766296386718750000, 0.000000000000000000, 3.244079589843750000, 1182, 29.5, 275952
C++, regex-redux, 25,25.375183105468750000, 14.761108398437500000, 0.000000000000000000, 3.201660156250000000, 1165, 29.8, 275840
C++, regex-redux, 25,26.302368164062500000, 15.249023437500000000, 0.000000000000000000, 3.320190429687500000, 1210, 30.2, 275924
C++, regex-redux, 25,25.948120117187500000, 14.952819824218750000, 0.000000000000000000, 3.278503417968750000, 1200, 29.5, 275680
C++, regex-redux, 25,25.420776367187500000, 14.806396484375000000, 0.000000000000000000, 3.194152832031250000, 1164, 30.0, 275804
C++, regex-redux, 25,25.633483886718750000, 14.859497070312500000, 0.000000000000000000, 3.238891601562500000, 1178, 28.0, 275928
C++, regex-redux, 25,25.909606933593750000, 14.954162597656250000, 0.000000000000000000, 3.281616210937500000, 1198, 29.8, 275928
C++, regex-redux, 25,25.656311035156250000, 14.874877929687500000, 0.000000000000000000, 3.249206542968750000, 1182, 30.0, 275976
C++, regex-redux, 25,25.531494140625000000, 14.798583984375000000, 0.000000000000000000, 3.219665527343750000, 1174, 29.5, 276168
