Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Haskell, mandelbrot, 25,184.749145507812500000, 124.608459472656250000, 0.000000000000000000, 17.933410644531250000, 7414, 37.2, 47920
Haskell, mandelbrot, 25,184.800170898437500000, 124.630615234375000000, 0.000915527343750000, 17.934753417968750000, 7415, 37.5, 48780
Haskell, mandelbrot, 25,184.551330566406250000, 124.372070312500000000, 0.000000000000000000, 17.957397460937500000, 7425, 37.5, 48200
Haskell, mandelbrot, 25,184.583312988281250000, 124.389770507812500000, 0.000000000000000000, 17.960021972656250000, 7425, 36.0, 48344
Haskell, mandelbrot, 25,185.091186523437500000, 124.680297851562500000, 0.000000000000000000, 18.033081054687500000, 7455, 37.2, 48072
Haskell, mandelbrot, 25,184.618408203125000000, 124.381042480468750000, 0.000915527343750000, 17.981933593750000000, 7434, 37.0, 47936
Haskell, mandelbrot, 25,184.821166992187500000, 124.575622558593750000, 0.000000000000000000, 17.981689453125000000, 7434, 36.8, 48052
Haskell, mandelbrot, 25,184.807922363281250000, 124.562744140625000000, 0.000000000000000000, 17.981567382812500000, 7435, 36.8, 48260
Haskell, mandelbrot, 25,184.933227539062500000, 124.607971191406250000, 0.000000000000000000, 18.005615234375000000, 7444, 35.5, 48232
Haskell, mandelbrot, 25,184.409118652343750000, 124.321411132812500000, 0.000000000000000000, 17.933227539062500000, 7414, 37.0, 47944
Haskell, mandelbrot, 25,184.987731933593750000, 124.626342773437500000, 0.000854492187500000, 18.005798339843750000, 7444, 36.5, 48156
Haskell, mandelbrot, 25,184.841308593750000000, 124.637329101562500000, 0.000000000000000000, 17.967285156250000000, 7428, 36.8, 48236
Haskell, mandelbrot, 25,184.201171875000000000, 124.301818847656250000, 0.000000000000000000, 17.885864257812500000, 7395, 37.0, 49804
Haskell, mandelbrot, 25,184.184753417968750000, 124.275024414062500000, 0.000000000000000000, 17.884765625000000000, 7395, 37.0, 48124
Haskell, mandelbrot, 25,184.146118164062500000, 124.261474609375000000, 0.000915527343750000, 17.887084960937500000, 7395, 36.8, 48264
Haskell, mandelbrot, 25,184.146301269531250000, 124.288452148437500000, 0.000000000000000000, 17.887695312500000000, 7395, 37.0, 48136
Haskell, mandelbrot, 25,183.930603027343750000, 124.178283691406250000, 0.000000000000000000, 17.860290527343750000, 7385, 37.0, 48200
Haskell, mandelbrot, 25,183.985656738281250000, 124.255126953125000000, 0.000000000000000000, 17.858947753906250000, 7385, 36.5, 48876
Haskell, mandelbrot, 25,184.019104003906250000, 124.221496582031250000, 0.000000000000000000, 17.860473632812500000, 7385, 37.0, 48048
Haskell, mandelbrot, 25,183.870788574218750000, 124.143676757812500000, 0.000854492187500000, 17.860656738281250000, 7384, 36.5, 48216
