Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
JavaScript, mandelbrot, 25,122.756774902343750000, 83.322265625000000000, 0.000000000000000000, 12.035217285156250000, 4958, 32.5, 121204
JavaScript, mandelbrot, 25,122.952575683593750000, 83.432067871093750000, 0.000000000000000000, 12.047363281250000000, 4965, 32.0, 119152
JavaScript, mandelbrot, 25,122.813903808593750000, 83.337280273437500000, 0.000000000000000000, 12.034240722656250000, 4960, 31.2, 118232
JavaScript, mandelbrot, 25,122.672851562500000000, 83.342956542968750000, 0.000000000000000000, 12.001770019531250000, 4944, 31.8, 119040
JavaScript, mandelbrot, 25,122.791931152343750000, 83.333923339843750000, 0.000000000000000000, 12.057495117187500000, 4967, 33.0, 120360
JavaScript, mandelbrot, 25,122.801147460937500000, 83.335144042968750000, 0.000000000000000000, 12.057617187500000000, 4966, 32.0, 120904
JavaScript, mandelbrot, 25,122.845886230468750000, 83.331237792968750000, 0.000793457031250000, 12.053771972656250000, 4967, 32.5, 119920
JavaScript, mandelbrot, 25,122.849121093750000000, 83.350463867187500000, 0.000000000000000000, 12.033325195312500000, 4959, 31.8, 122212
JavaScript, mandelbrot, 25,122.842956542968750000, 83.328063964843750000, 0.000000000000000000, 12.057556152343750000, 4969, 32.8, 117252
JavaScript, mandelbrot, 25,122.739074707031250000, 83.332580566406250000, 0.000000000000000000, 12.001220703125000000, 4944, 32.2, 118028
JavaScript, mandelbrot, 25,122.811523437500000000, 83.367614746093750000, 0.000000000000000000, 12.008300781250000000, 4946, 32.0, 120352
JavaScript, mandelbrot, 25,122.810852050781250000, 83.313476562500000000, 0.000000000000000000, 12.052307128906250000, 4967, 32.2, 120000
JavaScript, mandelbrot, 25,122.705749511718750000, 83.300720214843750000, 0.000000000000000000, 12.004943847656250000, 4947, 32.5, 117780
JavaScript, mandelbrot, 25,122.717224121093750000, 83.343444824218750000, 0.000000000000000000, 11.997375488281250000, 4943, 31.8, 119916
JavaScript, mandelbrot, 25,122.694274902343750000, 83.326904296875000000, 0.000000000000000000, 11.995117187500000000, 4942, 32.2, 117808
JavaScript, mandelbrot, 25,122.729431152343750000, 83.321228027343750000, 0.000000000000000000, 11.996887207031250000, 4944, 31.5, 117048
JavaScript, mandelbrot, 25,122.646728515625000000, 83.288330078125000000, 0.000000000000000000, 11.997131347656250000, 4944, 32.0, 117804
JavaScript, mandelbrot, 25,122.862976074218750000, 83.382202148437500000, 0.000000000000000000, 12.007934570312500000, 4948, 32.0, 117928
JavaScript, mandelbrot, 25,122.724609375000000000, 83.370056152343750000, 0.000000000000000000, 12.001831054687500000, 4944, 32.2, 122564
JavaScript, mandelbrot, 25,122.631164550781250000, 83.290710449218750000, 0.000000000000000000, 11.984924316406250000, 4939, 32.0, 117804
