Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Chapel, regex-redux, -1, ProgramError, ProgramError, ProgramError, ProgramError, ProgramError, ProgramError, ProgramError
