Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Julia, pidigits, 25,14.762695312500000000, 8.216369628906250000, 0.000000000000000000, 1.864379882812500000, 732, 27.2, 177444
Julia, pidigits, 25,14.824218750000000000, 8.247192382812500000, 0.000000000000000000, 1.864135742187500000, 732, 29.8, 177304
Julia, pidigits, 25,14.913330078125000000, 8.295288085937500000, 0.000000000000000000, 1.873657226562500000, 736, 26.8, 177424
Julia, pidigits, 25,14.937011718750000000, 8.304931640625000000, 0.000000000000000000, 1.881042480468750000, 740, 29.2, 177408
Julia, pidigits, 25,14.916442871093750000, 8.276184082031250000, 0.000000000000000000, 1.886047363281250000, 741, 27.8, 177720
Julia, pidigits, 25,14.845275878906250000, 8.242797851562500000, 0.000000000000000000, 1.873962402343750000, 736, 29.5, 177588
Julia, pidigits, 25,15.121398925781250000, 8.312805175781250000, 0.000000000000000000, 1.946166992187500000, 767, 26.8, 177524
Julia, pidigits, 25,14.764831542968750000, 8.213439941406250000, 0.000000000000000000, 1.864501953125000000, 732, 29.8, 177712
Julia, pidigits, 25,14.870788574218750000, 8.291748046875000000, 0.000000000000000000, 1.874023437500000000, 737, 27.0, 177444
Julia, pidigits, 25,14.965209960937500000, 8.319152832031250000, 0.000000000000000000, 1.888061523437500000, 741, 29.8, 177712
Julia, pidigits, 25,14.830627441406250000, 8.230224609375000000, 0.000000000000000000, 1.876220703125000000, 737, 27.0, 177724
Julia, pidigits, 25,15.110534667968750000, 8.261779785156250000, 0.000000000000000000, 1.956176757812500000, 770, 29.0, 177344
Julia, pidigits, 25,14.742187500000000000, 8.195129394531250000, 0.000000000000000000, 1.862121582031250000, 732, 27.8, 177292
Julia, pidigits, 25,14.815734863281250000, 8.260925292968750000, 0.000000000000000000, 1.864868164062500000, 733, 29.8, 177420
Julia, pidigits, 25,14.838867187500000000, 8.266723632812500000, 0.000000000000000000, 1.866516113281250000, 733, 26.5, 177460
Julia, pidigits, 25,14.847595214843750000, 8.257934570312500000, 0.000000000000000000, 1.876525878906250000, 737, 30.0, 177724
Julia, pidigits, 25,14.727600097656250000, 8.199035644531250000, 0.000000000000000000, 1.862060546875000000, 731, 27.5, 177124
Julia, pidigits, 25,14.865722656250000000, 8.275390625000000000, 0.000000000000000000, 1.864196777343750000, 732, 28.2, 177216
Julia, pidigits, 25,14.964233398437500000, 8.336608886718750000, 0.000000000000000000, 1.874206542968750000, 736, 28.2, 177360
Julia, pidigits, 25,14.914916992187500000, 8.298583984375000000, 0.000000000000000000, 1.874023437500000000, 736, 29.2, 177104
