Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Ada, reverse-complement, 25,7.148193359375000000, 3.990966796875000000, 0.000000000000000000, 0.978271484375000000, 346, 28.2, 200068
Ada, reverse-complement, 25,7.194946289062500000, 4.011352539062500000, 0.000000000000000000, 0.978820800781250000, 346, 28.2, 199792
Ada, reverse-complement, 25,7.190551757812500000, 4.009094238281250000, 0.000000000000000000, 0.979980468750000000, 347, 30.0, 200084
Ada, reverse-complement, 25,7.141967773437500000, 3.979431152343750000, 0.000000000000000000, 0.975158691406250000, 345, 28.0, 199700
Ada, reverse-complement, 25,7.164306640625000000, 3.993286132812500000, 0.000000000000000000, 0.975524902343750000, 345, 28.0, 199764
Ada, reverse-complement, 25,7.175476074218750000, 4.000549316406250000, 0.000000000000000000, 0.978698730468750000, 346, 30.2, 199628
Ada, reverse-complement, 25,7.152099609375000000, 3.969848632812500000, 0.000000000000000000, 0.983398437500000000, 348, 27.5, 199812
Ada, reverse-complement, 25,7.168395996093750000, 3.996276855468750000, 0.000000000000000000, 0.978515625000000000, 346, 27.5, 199800
Ada, reverse-complement, 25,7.160034179687500000, 3.985900878906250000, 0.000000000000000000, 0.977966308593750000, 347, 29.8, 199776
Ada, reverse-complement, 25,7.169006347656250000, 3.991577148437500000, 0.000000000000000000, 0.977966308593750000, 346, 28.2, 199700
Ada, reverse-complement, 25,7.175292968750000000, 3.999572753906250000, 0.000000000000000000, 0.978759765625000000, 346, 28.2, 199748
Ada, reverse-complement, 25,7.285888671875000000, 3.980285644531250000, 0.000000000000000000, 1.023620605468750000, 366, 29.8, 199780
Ada, reverse-complement, 25,7.147888183593750000, 3.980529785156250000, 0.000000000000000000, 0.981262207031250000, 347, 28.0, 199796
Ada, reverse-complement, 25,7.208068847656250000, 4.006835937500000000, 0.000000000000000000, 0.983093261718750000, 348, 28.0, 199772
Ada, reverse-complement, 25,7.165466308593750000, 3.993957519531250000, 0.000000000000000000, 0.978698730468750000, 346, 29.8, 199848
Ada, reverse-complement, 25,7.178283691406250000, 3.992370605468750000, 0.000000000000000000, 0.980529785156250000, 347, 28.0, 199784
Ada, reverse-complement, 25,7.245971679687500000, 4.030090332031250000, 0.000000000000000000, 0.988220214843750000, 351, 28.0, 199784
Ada, reverse-complement, 25,7.175170898437500000, 3.997253417968750000, 0.000000000000000000, 0.978637695312500000, 347, 29.2, 199700
Ada, reverse-complement, 25,7.159423828125000000, 3.978393554687500000, 0.000000000000000000, 0.980712890625000000, 347, 27.8, 199980
Ada, reverse-complement, 25,7.167358398437500000, 3.995056152343750000, 0.000000000000000000, 0.977111816406250000, 346, 27.8, 200064
