Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
JavaScript, spectral-norm, 25,46.859008789062500000, 30.450866699218750000, 0.000000000000000000, 4.705444335937500000, 1929, 31.0, 88796
JavaScript, spectral-norm, 25,46.712707519531250000, 30.393920898437500000, 0.000000000000000000, 4.675964355468750000, 1916, 31.0, 89532
JavaScript, spectral-norm, 25,46.844909667968750000, 30.434143066406250000, 0.000000000000000000, 4.712707519531250000, 1931, 30.8, 89308
JavaScript, spectral-norm, 25,46.737915039062500000, 30.354919433593750000, 0.000000000000000000, 4.690124511718750000, 1924, 30.8, 84964
JavaScript, spectral-norm, 25,47.059936523437500000, 30.546936035156250000, 0.000000000000000000, 4.729125976562500000, 1938, 30.5, 88992
JavaScript, spectral-norm, 25,47.035400390625000000, 30.505249023437500000, 0.000000000000000000, 4.737487792968750000, 1943, 30.8, 85620
JavaScript, spectral-norm, 25,46.983276367187500000, 30.488403320312500000, 0.000000000000000000, 4.723693847656250000, 1935, 30.8, 87956
JavaScript, spectral-norm, 25,47.268554687500000000, 30.666992187500000000, 0.000000000000000000, 4.763977050781250000, 1952, 31.0, 90548
JavaScript, spectral-norm, 25,46.679565429687500000, 30.338867187500000000, 0.000000000000000000, 4.690063476562500000, 1924, 31.2, 83692
JavaScript, spectral-norm, 25,46.915344238281250000, 30.541931152343750000, 0.000000000000000000, 4.672729492187500000, 1915, 31.5, 87200
JavaScript, spectral-norm, 25,46.999145507812500000, 30.572753906250000000, 0.000000000000000000, 4.682800292968750000, 1919, 31.0, 87852
JavaScript, spectral-norm, 25,46.715393066406250000, 30.398254394531250000, 0.000000000000000000, 4.669494628906250000, 1915, 31.2, 84760
JavaScript, spectral-norm, 25,47.055541992187500000, 30.543029785156250000, 0.000000000000000000, 4.689453125000000000, 1923, 31.2, 85608
JavaScript, spectral-norm, 25,46.851379394531250000, 30.443786621093750000, 0.000000000000000000, 4.669494628906250000, 1914, 30.8, 87200
JavaScript, spectral-norm, 25,46.813171386718750000, 30.454284667968750000, 0.000000000000000000, 4.664916992187500000, 1912, 31.2, 87544
JavaScript, spectral-norm, 25,46.979064941406250000, 30.583496093750000000, 0.000000000000000000, 4.673889160156250000, 1916, 31.5, 86384
JavaScript, spectral-norm, 25,46.675170898437500000, 30.392944335937500000, 0.000000000000000000, 4.646789550781250000, 1905, 31.0, 87024
JavaScript, spectral-norm, 25,46.679321289062500000, 30.386291503906250000, 0.000000000000000000, 4.634948730468750000, 1900, 31.2, 86040
JavaScript, spectral-norm, 25,47.119506835937500000, 30.640014648437500000, 0.000000000000000000, 4.692565917968750000, 1923, 30.5, 86248
JavaScript, spectral-norm, 25,46.675903320312500000, 30.341186523437500000, 0.000000000000000000, 4.647094726562500000, 1902, 31.0, 88744
