Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
FSharp, k-nucleotide, 25,117.492187500000000000, 74.740783691406250000, 0.000000000000000000, 12.381896972656250000, 4909, 32.2, 185556
FSharp, k-nucleotide, 25,118.847412109375000000, 75.427917480468750000, 0.000000000000000000, 12.613647460937500000, 4969, 31.8, 185636
FSharp, k-nucleotide, 25,117.200073242187500000, 74.430786132812500000, 0.000854492187500000, 12.431579589843750000, 4907, 31.0, 185608
FSharp, k-nucleotide, 25,118.261596679687500000, 75.130615234375000000, 0.000000000000000000, 12.471984863281250000, 4933, 30.5, 185460
FSharp, k-nucleotide, 25,115.177429199218750000, 73.195129394531250000, 0.000000000000000000, 12.136474609375000000, 4804, 31.2, 185520
FSharp, k-nucleotide, 25,114.328308105468750000, 72.610961914062500000, 0.000000000000000000, 12.056884765625000000, 4773, 31.2, 185648
FSharp, k-nucleotide, 25,115.054321289062500000, 73.153198242187500000, 0.000000000000000000, 12.192199707031250000, 4812, 31.5, 185524
FSharp, k-nucleotide, 25,114.668334960937500000, 72.770629882812500000, 0.000000000000000000, 12.165832519531250000, 4813, 31.8, 185748
FSharp, k-nucleotide, 25,115.109008789062500000, 73.139831542968750000, 0.000793457031250000, 12.141174316406250000, 4817, 31.8, 185508
FSharp, k-nucleotide, 25,114.976440429687500000, 73.074035644531250000, 0.000000000000000000, 12.137268066406250000, 4796, 31.2, 185616
FSharp, k-nucleotide, 25,117.454162597656250000, 74.525939941406250000, 0.000000000000000000, 12.503417968750000000, 4927, 31.2, 185620
FSharp, k-nucleotide, 25,116.219055175781250000, 73.933593750000000000, 0.000000000000000000, 12.239685058593750000, 4856, 32.0, 185668
FSharp, k-nucleotide, 25,116.093322753906250000, 73.810729980468750000, 0.000000000000000000, 12.361083984375000000, 4839, 30.8, 185584
FSharp, k-nucleotide, 25,115.111755371093750000, 73.210754394531250000, 0.000000000000000000, 12.127197265625000000, 4792, 31.2, 185768
FSharp, k-nucleotide, 25,115.028564453125000000, 73.190063476562500000, 0.000000000000000000, 12.208984375000000000, 4789, 31.2, 185760
FSharp, k-nucleotide, 25,117.104003906250000000, 74.492797851562500000, 0.000000000000000000, 12.286499023437500000, 4879, 31.2, 185532
FSharp, k-nucleotide, 25,114.512512207031250000, 72.900329589843750000, 0.000000000000000000, 12.108032226562500000, 4772, 31.2, 185328
FSharp, k-nucleotide, 25,115.103210449218750000, 73.267150878906250000, 0.000000000000000000, 12.164855957031250000, 4798, 31.2, 185420
FSharp, k-nucleotide, 25,113.899475097656250000, 72.437255859375000000, 0.000000000000000000, 12.041198730468750000, 4744, 31.0, 185684
FSharp, k-nucleotide, 25,117.717712402343750000, 74.855529785156250000, 0.000793457031250000, 12.419555664062500000, 4912, 30.2, 185632
