Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Lisp, n-body, 25,117.063659667968750000, 57.937988281250000000, 0.000000000000000000, 15.743530273437500000, 6515, 30.5, 21004
Lisp, n-body, 25,117.076843261718750000, 57.938659667968750000, 0.000000000000000000, 15.741882324218750000, 6514, 30.5, 20872
Lisp, n-body, 25,117.057922363281250000, 57.952697753906250000, 0.000000000000000000, 15.743530273437500000, 6515, 30.2, 21000
Lisp, n-body, 25,116.866210937500000000, 57.833435058593750000, 0.000000000000000000, 15.743835449218750000, 6515, 29.8, 21004
Lisp, n-body, 25,117.250610351562500000, 57.992370605468750000, 0.000000000000000000, 15.741210937500000000, 6514, 30.5, 21000
Lisp, n-body, 25,117.250732421875000000, 57.980224609375000000, 0.000000000000000000, 15.740844726562500000, 6514, 29.2, 21036
Lisp, n-body, 25,117.286499023437500000, 58.005249023437500000, 0.000000000000000000, 15.743286132812500000, 6515, 29.2, 21004
Lisp, n-body, 25,116.613098144531250000, 57.713317871093750000, 0.000000000000000000, 15.744018554687500000, 6515, 30.0, 21000
Lisp, n-body, 25,117.260742187500000000, 57.992736816406250000, 0.000000000000000000, 15.741210937500000000, 6514, 28.5, 21000
Lisp, n-body, 25,117.221435546875000000, 57.949890136718750000, 0.000854492187500000, 15.740783691406250000, 6514, 29.5, 21028
Lisp, n-body, 25,120.337707519531250000, 61.295898437500000000, 0.000000000000000000, 15.890319824218750000, 6547, 30.2, 21000
Lisp, n-body, 25,117.154357910156250000, 57.937072753906250000, 0.000000000000000000, 15.804138183593750000, 6541, 30.2, 21000
Lisp, n-body, 25,116.332336425781250000, 57.545898437500000000, 0.000000000000000000, 15.743408203125000000, 6515, 29.5, 21000
Lisp, n-body, 25,116.660888671875000000, 57.711791992187500000, 0.000000000000000000, 15.740783691406250000, 6514, 30.2, 21004
Lisp, n-body, 25,117.226867675781250000, 57.971313476562500000, 0.000000000000000000, 15.743530273437500000, 6515, 29.5, 20860
Lisp, n-body, 25,117.150695800781250000, 57.932556152343750000, 0.000854492187500000, 15.738647460937500000, 6514, 29.8, 20992
Lisp, n-body, 25,116.258056640625000000, 57.491882324218750000, 0.000000000000000000, 15.743530273437500000, 6515, 30.0, 20860
Lisp, n-body, 25,116.217590332031250000, 57.469543457031250000, 0.000000000000000000, 15.740966796875000000, 6514, 30.2, 20876
Lisp, n-body, 25,116.175537109375000000, 57.476135253906250000, 0.000000000000000000, 15.743408203125000000, 6515, 30.2, 20876
Lisp, n-body, 25,116.447021484375000000, 57.602355957031250000, 0.000000000000000000, 15.740905761718750000, 6515, 30.0, 21004
