Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
OCaml, reverse-complement, 25,10.769531250000000000, 6.745483398437500000, 0.000000000000000000, 1.369995117187500000, 454, 28.2, 3092
OCaml, reverse-complement, 25,10.893676757812500000, 6.828552246093750000, 0.000000000000000000, 1.379516601562500000, 458, 28.2, 3100
OCaml, reverse-complement, 25,10.892517089843750000, 6.805969238281250000, 0.000000000000000000, 1.386169433593750000, 460, 30.8, 3088
OCaml, reverse-complement, 25,10.883178710937500000, 6.799621582031250000, 0.000000000000000000, 1.384582519531250000, 459, 27.5, 3024
OCaml, reverse-complement, 25,10.633239746093750000, 6.677429199218750000, 0.000000000000000000, 1.355895996093750000, 447, 27.5, 3004
OCaml, reverse-complement, 25,10.857055664062500000, 6.793273925781250000, 0.000000000000000000, 1.380187988281250000, 457, 30.8, 3020
OCaml, reverse-complement, 25,10.790466308593750000, 6.755981445312500000, 0.000000000000000000, 1.376586914062500000, 455, 27.8, 3104
OCaml, reverse-complement, 25,10.914428710937500000, 6.839050292968750000, 0.000000000000000000, 1.381103515625000000, 458, 27.8, 3044
OCaml, reverse-complement, 25,10.869384765625000000, 6.794616699218750000, 0.000000000000000000, 1.382385253906250000, 459, 30.8, 3000
OCaml, reverse-complement, 25,10.853576660156250000, 6.790039062500000000, 0.000000000000000000, 1.383789062500000000, 459, 28.0, 3048
OCaml, reverse-complement, 25,10.872497558593750000, 6.798522949218750000, 0.000000000000000000, 1.379333496093750000, 457, 28.0, 3084
OCaml, reverse-complement, 25,11.082824707031250000, 6.817199707031250000, 0.000000000000000000, 1.448364257812500000, 486, 31.2, 3092
OCaml, reverse-complement, 25,10.822753906250000000, 6.763183593750000000, 0.000000000000000000, 1.383178710937500000, 458, 27.2, 3112
OCaml, reverse-complement, 25,10.713989257812500000, 6.713989257812500000, 0.000000000000000000, 1.363891601562500000, 451, 27.2, 3000
OCaml, reverse-complement, 25,10.875061035156250000, 6.796936035156250000, 0.000000000000000000, 1.383422851562500000, 458, 31.2, 3044
OCaml, reverse-complement, 25,10.808288574218750000, 6.765258789062500000, 0.000000000000000000, 1.377990722656250000, 456, 28.2, 3120
OCaml, reverse-complement, 25,10.827880859375000000, 6.775695800781250000, 0.000000000000000000, 1.380554199218750000, 456, 28.2, 3128
OCaml, reverse-complement, 25,10.944519042968750000, 6.845947265625000000, 0.000000000000000000, 1.384643554687500000, 460, 30.2, 3048
OCaml, reverse-complement, 25,10.834045410156250000, 6.773254394531250000, 0.000000000000000000, 1.380126953125000000, 458, 27.8, 3048
OCaml, reverse-complement, 25,10.826904296875000000, 6.775451660156250000, 0.000000000000000000, 1.375549316406250000, 456, 27.8, 3124
