Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Java, binary-trees, 25,64.220886230468750000, 38.893432617187500000, 0.000000000000000000, 13.187255859375000000, 2630, 30.5, 1696256
Java, binary-trees, 25,63.809936523437500000, 38.686828613281250000, 0.000000000000000000, 13.136169433593750000, 2611, 31.5, 1712252
Java, binary-trees, 25,63.754699707031250000, 38.415588378906250000, 0.000000000000000000, 13.145141601562500000, 2619, 30.2, 1680056
Java, binary-trees, 25,63.864440917968750000, 38.740112304687500000, 0.000000000000000000, 13.153076171875000000, 2616, 30.0, 1703304
Java, binary-trees, 25,66.177551269531250000, 40.129882812500000000, 0.000000000000000000, 13.275939941406250000, 2730, 30.5, 2475544
Java, binary-trees, 25,63.296203613281250000, 38.355834960937500000, 0.000000000000000000, 13.054992675781250000, 2592, 31.2, 1687064
Java, binary-trees, 25,64.750915527343750000, 39.194641113281250000, 0.000000000000000000, 13.283264160156250000, 2658, 31.2, 1711264
Java, binary-trees, 25,65.713806152343750000, 39.973510742187500000, 0.000000000000000000, 13.202880859375000000, 2698, 31.5, 2473988
Java, binary-trees, 25,63.817138671875000000, 38.748962402343750000, 0.000000000000000000, 13.143981933593750000, 2614, 30.5, 1710820
Java, binary-trees, 25,64.084228515625000000, 38.778015136718750000, 0.000000000000000000, 13.191162109375000000, 2623, 31.0, 1703872
Java, binary-trees, 25,64.316528320312500000, 38.912658691406250000, 0.000793457031250000, 13.211730957031250000, 2642, 31.0, 1765672
Java, binary-trees, 25,64.051025390625000000, 38.748901367187500000, 0.000000000000000000, 13.201782226562500000, 2634, 31.2, 1705268
Java, binary-trees, 25,64.558837890625000000, 39.079956054687500000, 0.000000000000000000, 13.223083496093750000, 2644, 31.0, 1760036
Java, binary-trees, 25,64.364929199218750000, 38.959838867187500000, 0.000000000000000000, 13.214782714843750000, 2637, 31.5, 1712968
Java, binary-trees, 25,64.235168457031250000, 38.951477050781250000, 0.000000000000000000, 13.175170898437500000, 2626, 31.0, 1697640
Java, binary-trees, 25,62.802062988281250000, 38.019714355468750000, 0.000000000000000000, 13.025512695312500000, 2573, 31.0, 1680780
Java, binary-trees, 25,63.850280761718750000, 38.747253417968750000, 0.000000000000000000, 13.148559570312500000, 2617, 31.0, 1702056
Java, binary-trees, 25,63.955078125000000000, 38.701110839843750000, 0.000000000000000000, 13.147888183593750000, 2618, 30.8, 1708572
Java, binary-trees, 25,63.985168457031250000, 38.855773925781250000, 0.000000000000000000, 13.164916992187500000, 2621, 31.0, 1710964
Java, binary-trees, 25,64.725952148437500000, 39.114135742187500000, 0.000854492187500000, 13.266052246093750000, 2658, 31.2, 1708416
