Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Python, k-nucleotide, 25,1460.064880371093750000, 967.820617675781250000, 0.000732421875000000, 162.771972656250000000, 58721, 34.2, 262288
Python, k-nucleotide, 25,1459.274291992187500000, 966.992919921875000000, 0.000793457031250000, 162.481750488281250000, 58684, 33.2, 262216
Python, k-nucleotide, 25,1475.112731933593750000, 974.870056152343750000, 0.001647949218750000, 164.124938964843750000, 59403, 33.0, 262212
Python, k-nucleotide, 25,1463.711730957031250000, 969.458129882812500000, 0.000793457031250000, 162.977844238281250000, 58863, 33.8, 262156
Python, k-nucleotide, 25,1492.295959472656250000, 987.053894042968750000, 0.000854492187500000, 166.065673828125000000, 60103, 32.5, 262344
Python, k-nucleotide, 25,1470.657531738281250000, 973.228759765625000000, 0.001586914062500000, 163.778381347656250000, 59181, 32.5, 262172
Python, k-nucleotide, 25,1467.252990722656250000, 971.407531738281250000, 0.001525878906250000, 163.740051269531250000, 59038, 33.2, 262236
Python, k-nucleotide, 25,1466.127441406250000000, 970.524475097656250000, 0.000732421875000000, 163.221069335937500000, 59000, 33.2, 262280
Python, k-nucleotide, 25,1478.508911132812500000, 979.577941894531250000, 0.000793457031250000, 164.216735839843750000, 59461, 33.2, 262152
Python, k-nucleotide, 25,1461.035949707031250000, 967.158081054687500000, 0.001586914062500000, 162.892761230468750000, 58791, 33.0, 262088
Python, k-nucleotide, 25,1473.427429199218750000, 975.987548828125000000, 0.000854492187500000, 163.955505371093750000, 59267, 33.2, 262344
Python, k-nucleotide, 25,1472.895996093750000000, 973.354187011718750000, 0.000854492187500000, 164.420410156250000000, 59392, 32.8, 262220
Python, k-nucleotide, 25,1483.965087890625000000, 980.326599121093750000, 0.001525878906250000, 165.488037109375000000, 59838, 33.2, 262216
Python, k-nucleotide, 25,1459.881286621093750000, 966.896057128906250000, 0.000793457031250000, 162.467834472656250000, 58729, 33.2, 262036
Python, k-nucleotide, 25,1459.577758789062500000, 967.215270996093750000, 0.000732421875000000, 162.528015136718750000, 58702, 33.5, 262216
Python, k-nucleotide, 25,1464.114135742187500000, 969.181945800781250000, 0.001647949218750000, 162.885559082031250000, 58889, 32.8, 262296
Python, k-nucleotide, 25,1479.162841796875000000, 978.338623046875000000, 0.000854492187500000, 164.618774414062500000, 59486, 33.5, 262160
Python, k-nucleotide, 25,1482.345458984375000000, 981.213378906250000000, 0.000854492187500000, 164.917541503906250000, 59653, 33.5, 262208
Python, k-nucleotide, 25,1462.730102539062500000, 968.228820800781250000, 0.001525878906250000, 162.772155761718750000, 58843, 33.2, 262156
Python, k-nucleotide, 25,1496.839904785156250000, 991.644226074218750000, 0.000793457031250000, 166.193969726562500000, 60189, 33.2, 262348
