Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Erlang, fasta, 25,383.061096191406250000, 209.218444824218750000, 0.000000000000000000, 42.006042480468750000, 17380, 32.0, 36220
Erlang, fasta, 25,385.103576660156250000, 210.173583984375000000, 0.000976562500000000, 42.227111816406250000, 17472, 32.5, 35912
Erlang, fasta, 25,382.700500488281250000, 209.185913085937500000, 0.000000000000000000, 41.938415527343750000, 17352, 33.2, 35480
Erlang, fasta, 25,386.242858886718750000, 211.241882324218750000, 0.001037597656250000, 42.329956054687500000, 17515, 32.8, 35736
Erlang, fasta, 25,384.355773925781250000, 209.954528808593750000, 0.000000000000000000, 42.180053710937500000, 17453, 32.5, 35628
Erlang, fasta, 25,382.240722656250000000, 208.823425292968750000, 0.000915527343750000, 41.885253906250000000, 17330, 32.2, 36104
Erlang, fasta, 25,382.927062988281250000, 209.687194824218750000, 0.000000000000000000, 41.942871093750000000, 17355, 32.2, 35740
Erlang, fasta, 25,384.668579101562500000, 210.252929687500000000, 0.000976562500000000, 42.194335937500000000, 17459, 32.2, 35660
Erlang, fasta, 25,394.844177246093750000, 215.405029296875000000, 0.000000000000000000, 43.325622558593750000, 17927, 31.8, 35924
Erlang, fasta, 25,386.005371093750000000, 210.745788574218750000, 0.000000000000000000, 42.349548339843750000, 17523, 31.8, 36056
Erlang, fasta, 25,381.564636230468750000, 208.327514648437500000, 0.000976562500000000, 41.892028808593750000, 17333, 31.2, 36100
Erlang, fasta, 25,382.622924804687500000, 208.729370117187500000, 0.000000000000000000, 41.999389648437500000, 17377, 33.0, 35836
Erlang, fasta, 25,382.953613281250000000, 209.177673339843750000, 0.000976562500000000, 42.020141601562500000, 17387, 31.8, 35628
Erlang, fasta, 25,386.092956542968750000, 211.210571289062500000, 0.000000000000000000, 42.373779296875000000, 17532, 32.0, 36144
Erlang, fasta, 25,382.191101074218750000, 208.784729003906250000, 0.000976562500000000, 41.931762695312500000, 17349, 32.2, 36084
Erlang, fasta, 25,386.307495117187500000, 210.795288085937500000, 0.000000000000000000, 42.382690429687500000, 17536, 31.8, 35444
Erlang, fasta, 25,386.909545898437500000, 211.488891601562500000, 0.000000000000000000, 42.434997558593750000, 17558, 32.2, 36320
Erlang, fasta, 25,388.919128417968750000, 212.953491210937500000, 0.000000000000000000, 42.502685546875000000, 17586, 32.0, 36192
Erlang, fasta, 25,384.355773925781250000, 210.240600585937500000, 0.000000000000000000, 42.042602539062500000, 17395, 32.0, 36072
Erlang, fasta, 25,387.001953125000000000, 211.743041992187500000, 0.000976562500000000, 42.453857421875000000, 17566, 32.0, 36068
